2023-06-01 05:58:56, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-01 05:59:56, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-01 16:31:13, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-01 16:32:13, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-01 16:33:13, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-01 16:34:13, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-01 16:35:13, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 05:44:23, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 05:45:23, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 05:46:23, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 05:47:23, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 16:18:06, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 16:19:06, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 16:20:06, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 16:21:06, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-02 16:22:06, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 05:30:28, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 05:31:28, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 05:32:28, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 05:33:28, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 05:34:28, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 16:05:26, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 16:06:26, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-03 16:07:26, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 05:16:48, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 05:17:48, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 05:18:48, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 05:19:48, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 05:20:48, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 05:21:48, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 17:26:23, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-04 17:27:23, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-05 05:03:21, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-05 05:04:21, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-05 05:05:21, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-05 05:06:21, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-05 05:07:21, 28.299525, 16.5101, 1.831730462537738e-12
2023-06-05 17:11:39, 28.299525, 16.5101, 1.831730462537738e-12
